Brand,ScreenSize,Ram,HardDisk,Price
HP,14,8,512,729
Dell,16,64,4000,2069
Dell,16,16,512,708.99
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,15.6,12,128,556.99
Dell,13.3,16,256,1197.99
Dell,14,16,1000,834.99
Dell,15,16,512,1046.99
Dell,15,8,128,1021.99
Dell,14,32,1000,1327.99
Dell,16,64,4000,4881.99
Lenovo,15.6,12,2000,1229
Dell,14,8,256,1161.99
Dell,15.6,32,512,1513.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,16,1000,2368.99
Dell,17,64,2000,3179.99
Dell,18,32,1000,2408.99
Acer,15.6,8,2000,1039
LG,17,16,3000,1729
ROKC,15.6,20,1152,389.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,13.4,32,512,1537.99
Dell,15.6,32,2000,802.99
Dell,16,32,1000,1680.99
Dell,13.4,32,512,1495.99
acer,15.07458908761577,16,1000,696.34
Dell,15.6,8,256,607.99
Dell,16,64,1000,2032.65
Dell,15.6,8,256,637.99
Dell,14,16,256,1444.99
Dell,13.4,32,2000,1889.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,16,512,1565.99
Dell,16,8,256,415.99
Lenovo,15.6,48,1000,1899
Lenovo,14,8,2000,999
HP,17.3,64,2000,3769
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
ASUS,15.6,32,1000,2299
Dell,15.6,16,1000,1693.99
Dell,15.6,16,2000,1714.99
Dell,15.6,32,1000,1079.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,12,32,512,2696.99
HP,15.6,8,2000,1209
Dell,16,16,256,1927.99
Dell,12,32,512,2691.99
HP,14,4,64,299
Lenovo,15.6,8,1000,819
acer,15.6,24,2000,1629
Lenovo,15.07458908761577,16,1000,959
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,13.4,16,1000,1517.99
Dell,15.6,16,512,2425.07
Dell,15.6,16,1000,1655.99
Dell,16,32,1000,2324.99
Dell,15.6,4,512,597.99
Dell,13.3,16,256,900.89
HP,15.6,64,1000,999.99
DELL,16,32,1000,899.99
ROKC,15.6,20,1000,639.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,32,1000,951.99
Dell,16,16,1000,2310.99
Dell,16,32,512,3319.99
Dell,16,64,1000,2100.22
Dell,15.6,32,2000,2648.99
Dell,14,16,1000,1528.99
Dell,17,32,512,2785.99
ROKC,15.6,20,1152,389.99
HP,14,16,64,389.99
HP,15.6,16,1000,459.99
Dell,14,32,2000,1058.99
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
MSI,15.66,32,1000,1599
MSI,15.6,32,1000,1699
ROKC,14,8,1000,589.99
Dell,15.6,8,512,591.99
Dell,14,8,512,1771.99
Dell,14,16,256,938.99
